Date,Product,Category,Region,Sales,Profit
18-06-2024,Phone,Electronics,South,8736,527
18-02-2024,Belt,Accessories,East,42441,3860
24-01-2024,Shoes,Fashion,East,13010,2437
16-03-2024,Phone,Electronics,North,8862,1147
23-01-2024,Camera,Electronics,West,4861,759
22-04-2024,Laptop,Electronics,West,24266,3965
15-01-2024,Sneakers,Fashion,North,50664,6588
25-03-2024,Sneakers,Fashion,West,8756,1218
21-02-2024,Phone,Electronics,South,32487,5212
27-01-2024,Headphones,Electronics,North,42190,5895
23-02-2024,Watch,Accessories,South,34058,2633
11-05-2024,Camera,Electronics,West,57415,6577
17-05-2024,Sneakers,Fashion,East,9216,1371
15-03-2024,Sneakers,Fashion,East,42262,5713
13-01-2024,Headphones,Electronics,West,32454,3972
03-06-2024,Sneakers,Fashion,South,49248,3467
13-03-2024,Smartwatch,Electronics,North,10940,1523
10-03-2024,Belt,Accessories,West,30695,5476
06-04-2024,Watch,Accessories,South,5543,904
23-03-2024,Headphones,Electronics,West,26003,2093
04-06-2024,Laptop,Electronics,West,17389,1112
17-02-2024,Smartwatch,Electronics,West,5251,280
22-03-2024,Phone,Electronics,South,43838,2912
16-02-2024,Shoes,Fashion,South,53090,7768
14-06-2024,Smartwatch,Electronics,South,36794,6774
12-04-2024,T-shirt,Fashion,North,53869,8476
19-02-2024,Laptop,Electronics,South,26000,4779
02-03-2024,Laptop,Electronics,North,28802,2508
27-01-2024,Bag,Accessories,South,27730,3111
20-02-2024,Sneakers,Fashion,East,31365,3330
24-01-2024,Phone,Electronics,North,41615,8045
13-02-2024,Watch,Accessories,West,16387,2191
16-03-2024,Laptop,Electronics,West,27335,2734
15-06-2024,Belt,Accessories,South,6551,861
18-06-2024,Sneakers,Fashion,West,41797,3672
08-02-2024,Tablet,Electronics,North,51249,2896
27-05-2024,T-shirt,Fashion,North,38050,6654
22-01-2024,Belt,Accessories,South,4490,787
02-06-2024,Belt,Accessories,North,28555,4149
07-04-2024,Headphones,Electronics,South,39364,5467
16-01-2024,Headphones,Electronics,West,12283,1995
23-02-2024,Belt,Accessories,North,25468,4800
08-06-2024,Laptop,Electronics,East,14968,1603
21-01-2024,Headphones,Electronics,South,53822,6695
08-06-2024,Watch,Accessories,East,42811,3489
09-03-2024,T-shirt,Fashion,East,33762,6029
15-06-2024,Bag,Accessories,East,49101,9408
03-01-2024,Camera,Electronics,West,34655,4864
26-04-2024,Headphones,Electronics,North,19551,3136
31-01-2024,Laptop,Electronics,East,43792,3996
23-03-2024,T-shirt,Fashion,South,32187,1736
12-03-2024,Smartwatch,Electronics,East,4277,621
16-02-2024,Headphones,Electronics,West,40321,6391
01-01-2024,Shoes,Fashion,North,15714,2274
16-03-2024,Smartwatch,Electronics,East,40240,4556
29-05-2024,Tablet,Electronics,East,21360,3176
05-04-2024,Bag,Accessories,East,9021,1466
07-04-2024,T-shirt,Fashion,West,48709,4307
14-02-2024,Phone,Electronics,North,48855,2877
17-04-2024,T-shirt,Fashion,East,17276,2292
23-05-2024,Tablet,Electronics,North,38785,7346
04-05-2024,Belt,Accessories,West,34254,3153
30-05-2024,Camera,Electronics,South,39122,4617
18-02-2024,Sneakers,Fashion,East,16260,2443
26-03-2024,Phone,Electronics,West,34911,6264
06-06-2024,Sneakers,Fashion,East,26299,4023
24-01-2024,T-shirt,Fashion,West,1744,159
02-05-2024,Shoes,Fashion,East,41316,6082
08-03-2024,Laptop,Electronics,North,22009,4219
02-03-2024,Shoes,Fashion,West,55341,2855
23-04-2024,Sneakers,Fashion,South,29566,3947
19-06-2024,Sneakers,Fashion,North,32561,4439
26-01-2024,Headphones,Electronics,North,33095,6530
30-04-2024,Watch,Accessories,West,51777,6073
12-01-2024,Headphones,Electronics,East,58227,8040
11-03-2024,Laptop,Electronics,West,58105,2953
05-03-2024,T-shirt,Fashion,North,21545,3713
14-06-2024,Smartwatch,Electronics,South,11745,1087
01-06-2024,Headphones,Electronics,West,8229,1304
30-05-2024,Laptop,Electronics,North,8213,466
10-02-2024,Belt,Accessories,North,53671,3423
23-01-2024,Headphones,Electronics,South,50760,6033
02-04-2024,T-shirt,Fashion,East,23412,2742
21-05-2024,Shoes,Fashion,West,15913,1596
16-01-2024,Smartwatch,Electronics,East,37151,2802
17-03-2024,Bag,Accessories,South,3800,605
06-04-2024,Phone,Electronics,South,25333,3460
14-03-2024,Tablet,Electronics,East,53443,4356
18-05-2024,Tablet,Electronics,West,43921,3307
28-05-2024,Belt,Accessories,West,12978,908
18-03-2024,Headphones,Electronics,West,7332,955
04-05-2024,Tablet,Electronics,East,10563,1359
10-02-2024,T-shirt,Fashion,North,27127,3073
11-01-2024,Phone,Electronics,East,53259,5020
05-01-2024,Headphones,Electronics,North,23738,3373
02-06-2024,Tablet,Electronics,South,45902,7393
19-02-2024,Tablet,Electronics,East,15501,1177
26-03-2024,Headphones,Electronics,West,16691,2608
07-04-2024,Bag,Accessories,East,26592,4994
06-01-2024,Shoes,Fashion,East,21615,1112
23-04-2024,Headphones,Electronics,North,57594,3078
20-06-2024,T-shirt,Fashion,West,32836,2545
18-01-2024,Headphones,Electronics,North,2781,279
19-06-2024,Headphones,Electronics,West,44827,5088
23-01-2024,Watch,Accessories,West,18426,2750
14-04-2024,Bag,Accessories,South,12579,1019
18-03-2024,Camera,Electronics,South,48828,2594
20-06-2024,Camera,Electronics,North,10515,1248
19-04-2024,Bag,Accessories,South,36581,5888
13-05-2024,Smartwatch,Electronics,West,51498,9173
09-05-2024,T-shirt,Fashion,North,49996,3903
20-06-2024,Camera,Electronics,South,40185,6475
24-05-2024,Belt,Accessories,West,16669,1620
21-01-2024,Bag,Accessories,East,16900,2088
15-04-2024,Smartwatch,Electronics,West,8590,1225
03-05-2024,Smartwatch,Electronics,East,36399,2712
08-04-2024,Laptop,Electronics,North,48208,5647
11-01-2024,Smartwatch,Electronics,North,17642,1457
06-05-2024,Headphones,Electronics,East,5035,576
27-05-2024,Watch,Accessories,East,17310,2693
10-06-2024,T-shirt,Fashion,East,59838,11375
15-06-2024,Shoes,Fashion,South,50792,8594
08-03-2024,Watch,Accessories,South,4937,530
22-05-2024,Tablet,Electronics,South,17499,1971
09-01-2024,Headphones,Electronics,East,41466,2903
26-06-2024,Bag,Accessories,North,40927,6577
28-04-2024,Shoes,Fashion,North,35657,5418
08-01-2024,T-shirt,Fashion,East,41381,7245
21-05-2024,Phone,Electronics,South,42946,5668
10-03-2024,Watch,Accessories,North,24708,1781
08-05-2024,Sneakers,Fashion,West,44991,5603
27-06-2024,Watch,Accessories,East,40341,5583
17-03-2024,Shoes,Fashion,East,25080,4605
23-06-2024,Headphones,Electronics,North,7467,738
13-02-2024,Sneakers,Fashion,South,49433,6445
11-06-2024,Phone,Electronics,East,54309,9933
24-05-2024,Sneakers,Fashion,North,4415,746
24-05-2024,Smartwatch,Electronics,North,29810,2947
29-04-2024,Shoes,Fashion,East,27635,2415
13-03-2024,Laptop,Electronics,West,14276,1764
28-06-2024,Laptop,Electronics,West,15726,1125
24-05-2024,Headphones,Electronics,North,57371,4739
23-05-2024,Laptop,Electronics,South,50598,7926
16-04-2024,Watch,Accessories,South,32902,5890
28-03-2024,Sneakers,Fashion,North,29185,2291
06-01-2024,Camera,Electronics,East,3092,580
02-06-2024,Shoes,Fashion,East,9902,704
02-04-2024,Headphones,Electronics,West,50654,3967
12-02-2024,Belt,Accessories,North,21327,2196
02-01-2024,Headphones,Electronics,West,47906,8493
28-03-2024,Laptop,Electronics,North,57194,3270
28-05-2024,Laptop,Electronics,West,55346,6554
21-01-2024,Smartwatch,Electronics,East,53102,2720
15-05-2024,Smartwatch,Electronics,East,51808,4176
05-05-2024,Headphones,Electronics,West,36440,7096
23-03-2024,T-shirt,Fashion,North,16786,1129
04-06-2024,Belt,Accessories,South,43821,8240
24-05-2024,Headphones,Electronics,East,32536,4693
06-04-2024,Phone,Electronics,West,14597,2183
23-03-2024,Headphones,Electronics,West,41117,5793
01-06-2024,Shoes,Fashion,North,2575,177
24-01-2024,Camera,Electronics,West,31759,5541
27-01-2024,Camera,Electronics,North,12513,2090
29-04-2024,Belt,Accessories,East,52861,7274
08-02-2024,Camera,Electronics,North,46741,7234
07-04-2024,Shoes,Fashion,East,29519,1720
24-04-2024,Headphones,Electronics,East,51243,3889
03-04-2024,Tablet,Electronics,West,37973,2253
26-02-2024,Shoes,Fashion,West,33207,3697
02-03-2024,Camera,Electronics,North,12078,1732
12-05-2024,Tablet,Electronics,East,24718,4905
02-06-2024,Belt,Accessories,North,2466,350
29-05-2024,Bag,Accessories,North,17318,1888
05-05-2024,Sneakers,Fashion,East,10109,1199
03-04-2024,T-shirt,Fashion,South,20570,2420
10-01-2024,T-shirt,Fashion,North,56896,5011
05-06-2024,Laptop,Electronics,North,46263,3397
15-06-2024,Headphones,Electronics,East,37993,4313
24-02-2024,Headphones,Electronics,South,43124,3372
30-01-2024,Watch,Accessories,East,13545,838
13-02-2024,Smartwatch,Electronics,West,25618,4580
23-02-2024,T-shirt,Fashion,South,29332,3130
20-02-2024,Phone,Electronics,North,29848,3805
22-01-2024,Smartwatch,Electronics,North,40853,6067
12-05-2024,Camera,Electronics,East,30491,4881
17-05-2024,T-shirt,Fashion,North,9679,1009
20-05-2024,Belt,Accessories,West,54143,9213
29-05-2024,Headphones,Electronics,West,24812,2892
24-05-2024,Sneakers,Fashion,South,28910,3689
30-05-2024,Phone,Electronics,East,49227,9266
01-06-2024,Watch,Accessories,East,8055,914
30-05-2024,Belt,Accessories,North,49853,3345
25-06-2024,Phone,Electronics,North,55781,6671
06-05-2024,Laptop,Electronics,East,17487,2229
08-06-2024,Smartwatch,Electronics,South,40606,2107
14-04-2024,Sneakers,Fashion,East,23836,1440
15-06-2024,Laptop,Electronics,East,15625,2696
26-05-2024,Watch,Accessories,South,50805,4942
02-06-2024,Headphones,Electronics,South,37786,2775
14-06-2024,Belt,Accessories,East,13171,1763
24-05-2024,Camera,Electronics,West,50997,4448
05-03-2024,Headphones,Electronics,East,14472,2436
01-02-2024,Bag,Accessories,West,31518,4611
27-05-2024,T-shirt,Fashion,East,10348,1615
02-06-2024,Tablet,Electronics,West,14067,1027
03-06-2024,Belt,Accessories,North,24763,1519
20-02-2024,Phone,Electronics,North,9345,479
22-06-2024,Watch,Accessories,East,44785,8718
21-04-2024,Camera,Electronics,North,50081,3764
09-06-2024,Watch,Accessories,West,17820,2309
05-02-2024,Smartwatch,Electronics,East,57032,8890
11-04-2024,Sneakers,Fashion,North,21736,2435
04-02-2024,Belt,Accessories,North,22863,4235
27-04-2024,Camera,Electronics,West,45131,3368
21-03-2024,T-shirt,Fashion,West,30708,5009
23-03-2024,Camera,Electronics,East,4619,412
15-04-2024,Laptop,Electronics,West,15767,1089
28-03-2024,Tablet,Electronics,North,42830,4087
05-03-2024,Belt,Accessories,West,25473,4588
16-05-2024,Shoes,Fashion,North,16875,3191
27-02-2024,Watch,Accessories,West,53118,2703
04-05-2024,Phone,Electronics,South,4952,336
27-04-2024,Shoes,Fashion,East,2258,442
07-05-2024,Belt,Accessories,East,15772,2668
26-03-2024,Watch,Accessories,South,6967,959
28-01-2024,T-shirt,Fashion,East,4688,599
14-03-2024,Sneakers,Fashion,East,9110,1243
29-02-2024,Tablet,Electronics,West,41819,8187
18-05-2024,Camera,Electronics,West,11239,2183
21-02-2024,Tablet,Electronics,East,41169,2912
14-06-2024,Tablet,Electronics,North,15133,1618
17-06-2024,Smartwatch,Electronics,East,5669,1101
23-04-2024,Shoes,Fashion,North,7771,709
12-01-2024,Laptop,Electronics,East,15245,2725
19-04-2024,Phone,Electronics,East,54193,9273
16-02-2024,T-shirt,Fashion,West,22465,1531
23-04-2024,Headphones,Electronics,South,19504,2495
25-04-2024,Shoes,Fashion,West,24490,3594
05-03-2024,Phone,Electronics,West,55653,8404
10-01-2024,Shoes,Fashion,South,46498,6347
17-06-2024,Sneakers,Fashion,East,9537,960
01-04-2024,Shoes,Fashion,West,23479,3351
29-02-2024,T-shirt,Fashion,North,40055,2489
05-01-2024,Laptop,Electronics,West,39069,6587
04-02-2024,Sneakers,Fashion,South,14476,1740
14-01-2024,Camera,Electronics,South,45321,6307
10-02-2024,Headphones,Electronics,West,48073,9506
10-02-2024,Camera,Electronics,East,53407,9484
24-01-2024,Laptop,Electronics,South,3175,181
13-01-2024,T-shirt,Fashion,East,38159,5846
08-02-2024,Shoes,Fashion,South,45725,4498
18-05-2024,Smartwatch,Electronics,North,39057,1956
11-05-2024,Belt,Accessories,West,20737,1620
12-03-2024,Shoes,Fashion,West,26555,5009
12-03-2024,Belt,Accessories,North,5965,752
06-06-2024,Camera,Electronics,North,33237,3186
27-06-2024,Sneakers,Fashion,West,11698,2017
17-03-2024,Watch,Accessories,East,49706,3150
20-04-2024,Sneakers,Fashion,North,2916,194
23-01-2024,Bag,Accessories,South,39180,6774
04-02-2024,Phone,Electronics,East,4299,714
27-04-2024,Laptop,Electronics,North,52189,5966
06-06-2024,Shoes,Fashion,West,45608,4833
19-04-2024,Belt,Accessories,South,31596,2091
28-02-2024,Watch,Accessories,West,6999,521
04-02-2024,Tablet,Electronics,East,45023,4389
06-05-2024,Laptop,Electronics,East,6591,657
03-02-2024,Shoes,Fashion,South,31073,6116
11-01-2024,Shoes,Fashion,South,11995,1869
19-04-2024,Sneakers,Fashion,West,41363,5214
23-06-2024,Belt,Accessories,East,37615,2209
27-01-2024,T-shirt,Fashion,West,9706,962
30-04-2024,Camera,Electronics,West,47976,4852
19-06-2024,Smartwatch,Electronics,North,38722,2874
02-06-2024,Smartwatch,Electronics,East,24797,4903
28-03-2024,Sneakers,Fashion,West,6035,736
09-05-2024,Phone,Electronics,West,1566,259
25-01-2024,Shoes,Fashion,East,47489,6870
18-06-2024,Smartwatch,Electronics,North,16451,1056
05-04-2024,Laptop,Electronics,West,24260,1724
05-05-2024,Tablet,Electronics,South,58282,3591
24-05-2024,Shoes,Fashion,North,6475,1210
08-02-2024,Laptop,Electronics,East,13374,2083
26-06-2024,Tablet,Electronics,East,40182,3168
21-05-2024,Belt,Accessories,North,5840,459
19-03-2024,Sneakers,Fashion,North,57686,10630
05-06-2024,Camera,Electronics,South,3811,464
27-04-2024,Belt,Accessories,North,27377,5408
22-03-2024,Laptop,Electronics,North,25234,1454
02-04-2024,Bag,Accessories,North,12793,859
20-01-2024,Phone,Electronics,East,40658,3485
05-06-2024,Phone,Electronics,West,39328,4548
01-05-2024,Belt,Accessories,South,14111,2360
14-04-2024,Bag,Accessories,South,3902,451
05-01-2024,Belt,Accessories,North,51555,5398
27-02-2024,Bag,Accessories,West,13611,2222
31-05-2024,Headphones,Electronics,South,56919,4744
25-06-2024,Phone,Electronics,South,14738,2930
12-02-2024,Smartwatch,Electronics,South,36398,2322
25-03-2024,Watch,Accessories,East,36215,5727
24-01-2024,Sneakers,Fashion,North,17104,2751
19-05-2024,Camera,Electronics,East,52123,8047
12-03-2024,Sneakers,Fashion,South,49454,7955
28-03-2024,Sneakers,Fashion,East,7114,1346
22-04-2024,Watch,Accessories,West,45457,7037
23-02-2024,Tablet,Electronics,South,39118,2904
25-06-2024,Sneakers,Fashion,East,43245,4744
22-03-2024,T-shirt,Fashion,North,10827,1939
23-01-2024,Laptop,Electronics,East,49239,6760
05-02-2024,Tablet,Electronics,South,4695,775
17-01-2024,Camera,Electronics,West,29346,1540
29-04-2024,Watch,Accessories,West,52933,5659
06-04-2024,Smartwatch,Electronics,West,1894,250
12-01-2024,T-shirt,Fashion,East,10856,1828
10-01-2024,Phone,Electronics,South,34945,4947
30-03-2024,Camera,Electronics,East,27541,2686
28-01-2024,Sneakers,Fashion,West,28314,5546
29-05-2024,Belt,Accessories,South,12430,685
25-03-2024,Sneakers,Fashion,North,35490,4719
24-01-2024,Sneakers,Fashion,East,32965,3672
15-06-2024,Smartwatch,Electronics,North,47736,5571
31-05-2024,Laptop,Electronics,East,21786,3443
06-04-2024,Phone,Electronics,South,17681,1331
03-05-2024,Headphones,Electronics,West,25472,1748
09-05-2024,Sneakers,Fashion,East,8104,828
04-03-2024,Sneakers,Fashion,North,13695,850
24-06-2024,Camera,Electronics,South,16283,1068
07-06-2024,T-shirt,Fashion,West,23044,4212
06-01-2024,Tablet,Electronics,West,57220,8306
24-01-2024,Headphones,Electronics,West,55896,3288
29-01-2024,Sneakers,Fashion,West,36361,3028
14-02-2024,Laptop,Electronics,West,59223,3672
03-03-2024,Belt,Accessories,South,43468,7938
24-01-2024,Watch,Accessories,West,57384,8982
15-01-2024,Watch,Accessories,South,54973,7347
01-04-2024,T-shirt,Fashion,East,7543,1011
05-03-2024,Shoes,Fashion,East,59760,3200
29-04-2024,Headphones,Electronics,West,16984,3353
03-05-2024,Smartwatch,Electronics,East,31633,5170
25-06-2024,T-shirt,Fashion,West,5401,825
21-05-2024,Camera,Electronics,East,59464,3016
31-01-2024,T-shirt,Fashion,North,41832,5988
17-02-2024,Camera,Electronics,West,14227,1561
03-03-2024,Phone,Electronics,East,43629,6500
11-05-2024,Shoes,Fashion,East,56931,11064
17-05-2024,T-shirt,Fashion,East,49854,9087
05-02-2024,Shoes,Fashion,East,3295,634
16-04-2024,Smartwatch,Electronics,West,25158,1910
12-04-2024,Phone,Electronics,East,54150,5494
15-01-2024,Headphones,Electronics,North,15646,2008
16-01-2024,T-shirt,Fashion,South,56557,6108
14-04-2024,Headphones,Electronics,West,54248,10480
22-02-2024,Tablet,Electronics,East,45224,3233
02-01-2024,Camera,Electronics,North,21444,1131
22-04-2024,Headphones,Electronics,South,12227,882
21-02-2024,Headphones,Electronics,East,3153,238
21-01-2024,Phone,Electronics,North,56885,5531
28-06-2024,T-shirt,Fashion,South,2043,238
07-04-2024,Laptop,Electronics,West,19539,3708
14-05-2024,Camera,Electronics,East,13190,1262
09-02-2024,Shoes,Fashion,North,17741,2151
14-06-2024,Laptop,Electronics,South,37634,3767
31-01-2024,T-shirt,Fashion,East,40805,2461
09-05-2024,Laptop,Electronics,North,25685,2998
12-02-2024,Bag,Accessories,North,54145,8844
15-02-2024,Bag,Accessories,East,30726,3762
22-03-2024,Watch,Accessories,South,13742,836
23-01-2024,Sneakers,Fashion,South,46107,4756
28-05-2024,T-shirt,Fashion,North,8116,1530
02-05-2024,Tablet,Electronics,North,51289,6705
18-01-2024,Belt,Accessories,South,58467,6447
15-05-2024,Smartwatch,Electronics,West,47526,4497
08-01-2024,Belt,Accessories,East,9162,557
21-06-2024,Phone,Electronics,East,51787,6673
04-03-2024,Watch,Accessories,West,53127,4982
16-04-2024,Camera,Electronics,South,2731,545
07-01-2024,Camera,Electronics,South,1873,343
08-02-2024,Tablet,Electronics,East,14357,1802
22-02-2024,Bag,Accessories,East,22719,1598
23-03-2024,Camera,Electronics,West,57081,8123
15-05-2024,Smartwatch,Electronics,West,9922,1047
05-01-2024,Watch,Accessories,North,55409,3146
04-05-2024,Camera,Electronics,North,24084,1767
02-04-2024,Belt,Accessories,East,16511,826
08-01-2024,Bag,Accessories,West,51595,8089
20-04-2024,Tablet,Electronics,West,36299,2963
22-06-2024,Laptop,Electronics,North,1832,149
25-02-2024,Sneakers,Fashion,East,38674,5413
11-02-2024,Headphones,Electronics,East,18348,1418
24-03-2024,T-shirt,Fashion,South,45667,7083
02-02-2024,Belt,Accessories,North,22227,2027
21-02-2024,Laptop,Electronics,South,27862,2307
16-02-2024,Camera,Electronics,South,54970,7134
02-06-2024,Sneakers,Fashion,South,2648,293
29-04-2024,Bag,Accessories,West,58810,3081
02-05-2024,Sneakers,Fashion,North,46468,8916
22-06-2024,Watch,Accessories,South,23273,1526
13-05-2024,Laptop,Electronics,South,41497,3143
01-04-2024,Sneakers,Fashion,West,40239,7581
05-04-2024,Tablet,Electronics,North,22933,1780
11-06-2024,Phone,Electronics,East,40892,3989
15-03-2024,Camera,Electronics,North,56460,10329
22-02-2024,T-shirt,Fashion,West,35566,3793
12-05-2024,Belt,Accessories,West,7691,1308
04-02-2024,Camera,Electronics,West,42282,2520
